"lon","lat","latlon","umw","x","y","domain.paleon","pc.all1","pc.all2","pc.setveg1","pc.setveg2","pc.setveg.mod1","pc.setveg.mod2","pc.umw1","pc.umw2","pc.umw.mod1","pc.umw.mod2"
-83.25,43.75,"lat43.75lon-83.25",NA,NA,NA,"MI - lower",-0.037885550933928,-0.742217225940242,-0.982483555380951,-1.16362428103953,NA,NA,NA,NA,NA,NA
-83.25,46.75,"lat46.75lon-83.25",NA,NA,NA,NA,2.02160504480994,0.351899514160958,NA,NA,NA,NA,NA,NA,NA,NA
-83.25,47.25,"lat47.25lon-83.25","n",0.9998962103,1.1871762705,NA,2.16204640645674,0.250074642895342,NA,NA,NA,NA,NA,NA,NA,NA
-83.25,47.75,"lat47.75lon-83.25",NA,NA,NA,NA,2.35379763039026,0.163280529001253,NA,NA,NA,NA,NA,NA,NA,NA
-83.25,48.25,"lat48.25lon-83.25",NA,NA,NA,NA,2.40272363917464,-0.0888515201872119,NA,NA,NA,NA,NA,NA,NA,NA
-83.25,48.75,"lat48.75lon-83.25","n",0.9998990619,1.3541143893,NA,2.54714031457814,-0.340454867593962,NA,NA,NA,NA,NA,NA,NA,NA
-83.25,49.25,"lat49.25lon-83.25",NA,NA,NA,NA,2.57875020268604,-0.768274044510279,NA,NA,NA,NA,NA,NA,NA,NA
-83.25,49.75,"lat49.75lon-83.25",NA,NA,NA,NA,1.50551822756945,-1.32470565221276,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,35.25,"lat35.25lon-82.75",NA,NA,NA,NA,-1.04051212146417,2.87541080843594,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,35.75,"lat35.75lon-82.75",NA,NA,NA,NA,-2.03056034507346,0.429351541523685,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,36.25,"lat36.25lon-82.75",NA,NA,NA,NA,-1.55374207188492,0.645909478510291,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,36.75,"lat36.75lon-82.75",NA,NA,NA,NA,-1.81854614157439,0.889253499561216,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,37.25,"lat37.25lon-82.75",NA,NA,NA,NA,-1.77140198176186,1.1087331559323,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,37.75,"lat37.75lon-82.75",NA,NA,NA,NA,-1.69655705536842,1.154314331524,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,38.25,"lat38.25lon-82.75",NA,NA,NA,NA,-1.37502764562487,0.772975762256892,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,38.75,"lat38.75lon-82.75",NA,NA,NA,"OH",-1.23050243614701,0.362851596816209,-1.3689867801735,1.4601241207773,NA,NA,NA,NA,NA,NA
-82.75,39.25,"lat39.25lon-82.75",NA,NA,NA,"OH",-1.17243229873702,0.420737295786996,-1.34925833509431,1.38131788498948,NA,NA,NA,NA,NA,NA
-82.75,39.75,"lat39.75lon-82.75",NA,NA,NA,"OH",-0.92443033418351,0.428627883866961,-1.66736443696341,0.805811750735453,NA,NA,NA,NA,NA,NA
-82.75,40.25,"lat40.25lon-82.75",NA,NA,NA,"OH",-0.744341595789257,0.372640200347174,-1.36923852702466,0.574262614896186,NA,NA,NA,NA,NA,NA
-82.75,40.75,"lat40.75lon-82.75",NA,NA,NA,"OH",-0.694656903180511,-0.218679912464712,-1.60470769186729,0.0579529003527719,NA,NA,NA,NA,NA,NA
-82.75,41.25,"lat41.25lon-82.75",NA,NA,NA,"OH",-0.743868711756115,-0.80422075009897,-1.67799083702876,-0.352381813831038,NA,NA,NA,NA,NA,NA
-82.75,42.75,"lat42.75lon-82.75",NA,NA,NA,"MI - lower",-0.416774695910137,-1.35623882571161,-1.70107512020417,-1.45412919009762,NA,NA,NA,NA,NA,NA
-82.75,43.25,"lat43.25lon-82.75",NA,NA,NA,"MI - lower",-0.029820574943836,-1.28079319777229,-1.01319876797762,-1.51740924273389,NA,NA,NA,NA,NA,NA
-82.75,43.75,"lat43.75lon-82.75","n",1.0401096978,0.7976645619,"MI - lower",-0.15084894840536,-0.799619275323483,-1.23789953097573,-1.24710727138676,-1.09792193607431,-1.24445889917626,NA,NA,NA,NA
-82.75,46.75,"lat46.75lon-82.75",NA,NA,NA,NA,2.02024847434798,-0.183025960441548,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,47.25,"lat47.25lon-82.75",NA,NA,NA,NA,2.10098668917491,-0.169302499972167,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,47.75,"lat47.75lon-82.75",NA,NA,NA,NA,2.30558756111783,-0.0494847059004945,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,48.25,"lat48.25lon-82.75",NA,NA,NA,NA,2.38270701078903,-0.0871878855588198,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,48.75,"lat48.75lon-82.75",NA,NA,NA,NA,2.46641529151928,-0.159558411639107,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,49.25,"lat49.25lon-82.75",NA,NA,NA,NA,2.54557480268149,-0.469024842598273,NA,NA,NA,NA,NA,NA,NA,NA
-82.75,49.75,"lat49.75lon-82.75",NA,NA,NA,NA,1.25137758975416,-1.20605802702553,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,35.25,"lat35.25lon-82.25","n",1.0920044766,-0.1417317558,NA,-1.67078262428795,2.56973748759793,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,35.75,"lat35.75lon-82.25",NA,NA,NA,NA,-1.29663380173148,1.30287806399922,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,36.25,"lat36.25lon-82.25",NA,NA,NA,NA,-1.40650624333918,0.629156150405762,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,36.75,"lat36.75lon-82.25",NA,NA,NA,NA,-1.58727167413233,0.773691788625156,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,37.25,"lat37.25lon-82.25",NA,NA,NA,NA,-1.67780245891691,0.951778528619393,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,37.75,"lat37.75lon-82.25","n",1.0885899355,0.133091367,NA,-1.59802967950281,1.01266014217157,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,38.25,"lat38.25lon-82.25",NA,NA,NA,NA,-1.48457277185746,0.820658395529792,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,38.75,"lat38.75lon-82.25",NA,NA,NA,"OH",-1.17301896683611,0.638654487134157,-1.42417234515055,1.62712072878507,NA,NA,NA,NA,NA,NA
-82.25,39.25,"lat39.25lon-82.25",NA,NA,NA,"OH",-1.13388714611183,0.613881965014472,-1.28502167962231,1.52146996474094,NA,NA,NA,NA,NA,NA
-82.25,39.75,"lat39.75lon-82.25",NA,NA,NA,"OH",-0.83742240412615,0.492107526995334,-1.00144939994847,1.10944367710583,NA,NA,NA,NA,NA,NA
-82.25,40.25,"lat40.25lon-82.25","n",1.0851568085,0.409410394,"OH",-0.643042958430901,0.342787961877176,-0.941994313897588,0.69321411230508,-1.03302835585573,0.66655896385679,NA,NA,NA,NA
-82.25,40.75,"lat40.75lon-82.25",NA,NA,NA,"OH",-0.688653599019414,-0.0606831216976069,-1.59040774936338,0.147635197560945,NA,NA,NA,NA,NA,NA
-82.25,41.25,"lat41.25lon-82.25",NA,NA,NA,"OH",-0.662451404152184,-0.493070753497327,-1.43844973479744,-0.0843166956096545,NA,NA,NA,NA,NA,NA
-82.25,42.75,"lat42.75lon-82.25","n",1.0817098082,0.6868460328,NA,-0.232476832835471,-0.731022131409228,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,46.25,"lat46.25lon-82.25",NA,NA,NA,NA,1.93807838795337,-0.66891682768526,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,46.75,"lat46.75lon-82.25",NA,NA,NA,NA,1.95835965222135,-0.630332596748422,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,47.25,"lat47.25lon-82.25",NA,NA,NA,NA,2.07218701650931,-0.476542515134484,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,47.75,"lat47.75lon-82.25","n",1.0747961152,1.2433022699,NA,2.2675546120945,-0.152915259053767,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,48.25,"lat48.25lon-82.25",NA,NA,NA,NA,2.34025407480788,-0.0655244563836513,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,48.75,"lat48.75lon-82.25",NA,NA,NA,NA,2.44449223015747,-0.109653546331828,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,49.25,"lat49.25lon-82.25",NA,NA,NA,NA,1.40669544188463,-0.631913127412557,NA,NA,NA,NA,NA,NA,NA,NA
-82.25,49.75,"lat49.75lon-82.25",NA,NA,NA,NA,1.23521124174193,-1.06506613820668,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,35.25,"lat35.25lon-81.75","n",1.1380655156,-0.1410161814,NA,-2.52126540058956,2.82488947312255,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,35.75,"lat35.75lon-81.75",NA,NA,NA,NA,-1.56602316211128,2.07030733172491,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,36.25,"lat36.25lon-81.75",NA,NA,NA,NA,-0.97419336834856,1.42542912388467,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,36.75,"lat36.75lon-81.75","n",1.1349948361,0.0236624278,NA,-1.52197374225346,0.993752421630985,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,37.25,"lat37.25lon-81.75",NA,NA,NA,NA,-1.72816289506455,0.864553661567721,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,37.75,"lat37.75lon-81.75",NA,NA,NA,NA,-1.54470489312522,0.997306395154262,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,38.25,"lat38.25lon-81.75","n",1.1319131612,0.188930712,NA,-1.63400390300063,0.751932202914445,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,38.75,"lat38.75lon-81.75",NA,NA,NA,NA,-0.922578323954566,0.572656351484953,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,39.25,"lat39.25lon-81.75",NA,NA,NA,"OH",-1.03517631333178,0.751720549431919,-1.23049812172396,1.59040687862104,NA,NA,NA,NA,NA,NA
-81.75,39.75,"lat39.75lon-81.75","n",1.1288219175,0.3547121615,"OH",-0.906252595736085,0.545054317861197,-1.23476188923398,1.1851314205744,-1.3742641669535,1.11359679035681,NA,NA,NA,NA
-81.75,40.25,"lat40.25lon-81.75",NA,NA,NA,"OH",-0.74520431142347,0.010600349993604,-1.15914987735143,0.538061987748163,NA,NA,NA,NA,NA,NA
-81.75,40.75,"lat40.75lon-81.75",NA,NA,NA,"OH",-0.660631820444982,-0.369727297509693,-1.50356786696473,-0.0182054871327207,NA,NA,NA,NA,NA,NA
-81.75,41.25,"lat41.25lon-81.75","n",1.1257226301,0.5209249963,"OH",-0.78274582211246,-0.354093953729945,-1.72235627605888,-0.0302417040116028,-1.70915525686482,-0.141838437209865,NA,NA,NA,NA
-81.75,43.25,"lat43.25lon-81.75",NA,NA,NA,NA,-0.0379261488251511,-0.562151683073903,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,43.75,"lat43.75lon-81.75",NA,NA,NA,NA,0.148628665152061,-0.64984122602345,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,46.25,"lat46.25lon-81.75",NA,NA,NA,NA,0.657033834037829,-1.19219947718646,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,46.75,"lat46.75lon-81.75",NA,NA,NA,NA,2.04473548302129,-0.473483247267778,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,47.25,"lat47.25lon-81.75","n",1.1132796848,1.1882323126,NA,2.17931749998183,-0.432913949134752,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,47.75,"lat47.75lon-81.75",NA,NA,NA,NA,2.2002561810946,-0.25030313889546,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,48.25,"lat48.25lon-81.75",NA,NA,NA,NA,1.36500939313649,-0.265190992281916,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,48.75,"lat48.75lon-81.75","n",1.1101674143,1.3551414175,NA,1.56785416777466,-0.350768287706425,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,49.25,"lat49.25lon-81.75",NA,NA,NA,NA,1.59749115306566,-0.405284846642656,NA,NA,NA,NA,NA,NA,NA,NA
-81.75,49.75,"lat49.75lon-81.75",NA,NA,NA,NA,1.48405539812562,-0.846212895482483,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,35.25,"lat35.25lon-81.25",NA,NA,NA,NA,-2.90596757239741,1.78543294409439,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,35.75,"lat35.75lon-81.25",NA,NA,NA,NA,-2.32596600094691,1.82949567396614,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,36.25,"lat36.25lon-81.25",NA,NA,NA,NA,-1.36485945503332,1.49206691848748,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,36.75,"lat36.75lon-81.25",NA,NA,NA,NA,-1.38343235791171,0.872896302388514,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,37.25,"lat37.25lon-81.25",NA,NA,NA,NA,-1.06245920919384,0.770767701019037,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,37.75,"lat37.75lon-81.25",NA,NA,NA,NA,-1.51339010239185,0.909449291498742,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,38.25,"lat38.25lon-81.25",NA,NA,NA,NA,-1.55449327879311,1.04901999303552,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,38.75,"lat38.75lon-81.25",NA,NA,NA,NA,-1.25106253000595,0.710409008289524,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,39.25,"lat39.25lon-81.25",NA,NA,NA,NA,-1.10036577648661,0.771416352015419,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,39.75,"lat39.75lon-81.25",NA,NA,NA,"OH",-0.819267364579913,0.513814987688285,-1.03296125471849,1.14951036839882,NA,NA,NA,NA,NA,NA
-81.25,40.25,"lat40.25lon-81.25",NA,NA,NA,"OH",-0.789618342287018,-0.0926799033807339,-1.29512408463914,0.485650960286188,NA,NA,NA,NA,NA,NA
-81.25,40.75,"lat40.75lon-81.25",NA,NA,NA,"OH",-0.679973000889181,-0.143715559418646,-1.37706851758816,0.200979487388007,NA,NA,NA,NA,NA,NA
-81.25,41.25,"lat41.25lon-81.25",NA,NA,NA,"OH",-0.696866125560658,-0.32258249071677,-1.68624846025612,-0.121016655383357,NA,NA,NA,NA,NA,NA
-81.25,41.75,"lat41.75lon-81.25",NA,NA,NA,NA,-0.372256876872647,-0.245269966107476,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,43.25,"lat43.25lon-81.25",NA,NA,NA,NA,-0.0554393035271132,0.0224247748819504,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,43.75,"lat43.75lon-81.25",NA,NA,NA,NA,0.276095694086748,0.115063892728891,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,44.25,"lat44.25lon-81.25",NA,NA,NA,NA,0.248011351244867,-0.836384167080708,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,44.75,"lat44.75lon-81.25",NA,NA,NA,NA,0.123711871849641,-0.974533622105125,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,46.75,"lat46.75lon-81.25",NA,NA,NA,NA,1.98808625552679,-0.455554975206739,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,47.25,"lat47.25lon-81.25",NA,NA,NA,NA,2.11569629915152,-0.481553134099423,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,47.75,"lat47.75lon-81.25",NA,NA,NA,NA,2.09690327694773,-0.40219493616225,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,48.25,"lat48.25lon-81.25",NA,NA,NA,NA,2.08348174135227,-0.0570843195755958,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,48.75,"lat48.75lon-81.25",NA,NA,NA,NA,1.45972696486888,-0.334737529548515,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,49.25,"lat49.25lon-81.25",NA,NA,NA,NA,1.71407000760654,-0.510818444787249,NA,NA,NA,NA,NA,NA,NA,NA
-81.25,49.75,"lat49.75lon-81.25",NA,NA,NA,NA,1.58709006592185,-0.72089843419966,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,35.25,"lat35.25lon-80.75",NA,NA,NA,NA,-2.67047745834799,1.20457071379664,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,35.75,"lat35.75lon-80.75",NA,NA,NA,NA,-2.71105032850379,1.32230144522525,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,36.25,"lat36.25lon-80.75",NA,NA,NA,NA,-1.81611191846795,1.27168220629816,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,36.75,"lat36.75lon-80.75",NA,NA,NA,NA,-1.48620445843739,0.674567626426459,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,37.25,"lat37.25lon-80.75",NA,NA,NA,NA,-1.0979962587421,0.527380032835057,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,37.75,"lat37.75lon-80.75",NA,NA,NA,NA,-0.932975516391308,1.43720965912019,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,38.25,"lat38.25lon-80.75",NA,NA,NA,NA,-1.35039336136987,1.47729965974786,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,38.75,"lat38.75lon-80.75",NA,NA,NA,NA,-1.19311611834465,1.51080228108253,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,39.25,"lat39.25lon-80.75",NA,NA,NA,NA,-1.21475671420795,1.2060158319197,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,39.75,"lat39.75lon-80.75",NA,NA,NA,NA,-0.834066987236671,0.604805693930417,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,40.25,"lat40.25lon-80.75",NA,NA,NA,"OH",-0.618733591577357,-0.0326317857058817,-0.988630075803892,0.40573069788147,NA,NA,NA,NA,NA,NA
-80.75,40.75,"lat40.75lon-80.75",NA,NA,NA,"OH",-0.646006473274616,-0.192410066878152,-1.24630678826828,0.115007055441524,NA,NA,NA,NA,NA,NA
-80.75,41.25,"lat41.25lon-80.75",NA,NA,NA,"OH",-0.611435893627772,-0.119104810301653,-1.63397017061564,0.000994247792857395,NA,NA,NA,NA,NA,NA
-80.75,41.75,"lat41.75lon-80.75",NA,NA,NA,"OH",0.0195509444051907,-0.0962172791400421,0.237302396197164,0.34182470522121,NA,NA,NA,NA,NA,NA
-80.75,43.25,"lat43.25lon-80.75",NA,NA,NA,NA,-0.112919712353521,-0.365986777785305,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,43.75,"lat43.75lon-80.75",NA,NA,NA,NA,0.261408284655538,0.140734641394405,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,44.25,"lat44.25lon-80.75",NA,NA,NA,NA,0.255416436718099,0.134048596506233,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,44.75,"lat44.75lon-80.75",NA,NA,NA,NA,0.321555331863105,-0.90114501755413,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,46.75,"lat46.75lon-80.75",NA,NA,NA,NA,1.86382232105802,-0.63366838923518,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,47.25,"lat47.25lon-80.75",NA,NA,NA,NA,2.01778345041055,-0.656076547951159,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,47.75,"lat47.75lon-80.75",NA,NA,NA,NA,2.17699481592316,-0.457661679266217,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,48.25,"lat48.25lon-80.75",NA,NA,NA,NA,1.77316412999367,-0.442282363131554,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,48.75,"lat48.75lon-80.75",NA,NA,NA,NA,1.66738496116471,-0.203996916504998,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,49.25,"lat49.25lon-80.75",NA,NA,NA,NA,1.70652979857566,-0.322919720920402,NA,NA,NA,NA,NA,NA,NA,NA
-80.75,49.75,"lat49.75lon-80.75",NA,NA,NA,NA,2.73046720019906,-0.352169925051059,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,35.25,"lat35.25lon-80.25","n",1.2762094506,-0.1371505897,NA,-2.32846152323391,1.70699230700316,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,35.75,"lat35.75lon-80.25",NA,NA,NA,NA,-2.56533528362317,1.46456504727603,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,36.25,"lat36.25lon-80.25",NA,NA,NA,NA,-2.37440242725653,1.44944218941862,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,36.75,"lat36.75lon-80.25","n",1.2700663475,0.0274420459,NA,-1.52519936851049,1.13734033527657,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,37.25,"lat37.25lon-80.25",NA,NA,NA,NA,-1.51227131095153,0.459964853622433,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,37.75,"lat37.75lon-80.25",NA,NA,NA,NA,-0.664555104569208,2.5453679118203,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,38.25,"lat38.25lon-80.25","n",1.2639012473,0.1926240487,NA,-0.945496614881981,2.58365872498345,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,38.75,"lat38.75lon-80.25",NA,NA,NA,NA,-1.38707026726016,1.96439404492467,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,39.25,"lat39.25lon-80.25",NA,NA,NA,NA,-1.15181193056426,1.54991305258059,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,39.75,"lat39.75lon-80.25","n",1.2577170042,0.3583189487,"PA",-0.865657655269544,0.584571767914502,-1.26810800804921,1.18789046497236,-1.40709035276633,1.12424890624815,NA,NA,NA,NA
-80.25,40.25,"lat40.25lon-80.25",NA,NA,NA,"PA",-0.635324621901837,0.279364562019666,-1.13047771337219,0.656596658896668,NA,NA,NA,NA,NA,NA
-80.25,40.75,"lat40.75lon-80.25",NA,NA,NA,"PA",-0.672387650516333,0.484456436539479,-0.710315438561011,0.775376383617461,NA,NA,NA,NA,NA,NA
-80.25,41.25,"lat41.25lon-80.25","n",1.2515166689,0.524445009,"PA",-0.584094129576984,0.624073563801431,-1.72989355652386,0.493922925933909,-1.76505131593122,0.558740367575425,NA,NA,NA,NA
-80.25,41.75,"lat41.75lon-80.25",NA,NA,NA,"PA",-0.484424403249766,-0.144498732318717,-1.27934911895751,-0.0625447262565655,NA,NA,NA,NA,NA,NA
-80.25,43.25,"lat43.25lon-80.25",NA,NA,NA,NA,-0.0485548290206146,-0.83007708002419,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,43.75,"lat43.75lon-80.25",NA,NA,NA,NA,0.377321292704034,-0.734533383564561,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,44.25,"lat44.25lon-80.25","n",1.2390810511,0.8576334712,NA,0.279354384701544,-0.903365749742028,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,46.25,"lat46.25lon-80.25",NA,NA,NA,NA,1.35974901681411,-0.91105149138171,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,46.75,"lat46.75lon-80.25",NA,NA,NA,NA,1.91461638288352,-0.728774276031474,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,47.25,"lat47.25lon-80.25","n",1.2266237108,1.1914039447,NA,2.00502256295692,-0.615543593785424,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,47.75,"lat47.75lon-80.25",NA,NA,NA,NA,2.21649366210191,-0.28216787810146,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,48.25,"lat48.25lon-80.25",NA,NA,NA,NA,2.34896043851084,-0.0670245972765309,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,48.75,"lat48.75lon-80.25","n",1.2203974022,1.3582259115,NA,1.76005361845811,-0.05538905683779,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,49.25,"lat49.25lon-80.25",NA,NA,NA,NA,2.36937064916661,0.160308230577793,NA,NA,NA,NA,NA,NA,NA,NA
-80.25,49.75,"lat49.75lon-80.25",NA,NA,NA,NA,2.79375524281948,-0.152112975313041,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,35.25,"lat35.25lon-79.75","n",1.322238429,-0.1352892691,NA,-2.34335561186022,2.02990400566953,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,35.75,"lat35.75lon-79.75",NA,NA,NA,NA,-2.38117874267333,1.57763963759841,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,36.25,"lat36.25lon-79.75",NA,NA,NA,NA,-2.47958390249773,1.48366655172101,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,36.75,"lat36.75lon-79.75",NA,NA,NA,NA,-2.22714749438585,0.960318823104957,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,37.25,"lat37.25lon-79.75",NA,NA,NA,NA,-1.99293028606404,0.197801143148819,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,37.75,"lat37.75lon-79.75","n",1.3102792678,0.1392947552,NA,-0.840387099783703,1.48002521924642,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,38.25,"lat38.25lon-79.75",NA,NA,NA,NA,-0.402205964549709,3.01824564867668,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,38.75,"lat38.75lon-79.75",NA,NA,NA,NA,-0.699006826520968,2.68158399226101,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,39.25,"lat39.25lon-79.75",NA,NA,NA,NA,-0.910700412891509,1.63467148644977,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,39.75,"lat39.75lon-79.75",NA,NA,NA,"PA",-1.10285315512207,0.949128935687645,-0.952488626687758,1.70104451468734,NA,NA,NA,NA,NA,NA
-79.75,40.25,"lat40.25lon-79.75","n",1.2982550111,0.4153733822,"PA",-0.882751891888469,1.08404928996779,-0.790074001605194,1.55191401551837,-0.986163456417644,1.56645902404311,NA,NA,NA,NA
-79.75,40.75,"lat40.75lon-79.75",NA,NA,NA,"PA",-0.681047563461025,1.54484279117453,-0.188370434022758,1.73327485262952,NA,NA,NA,NA,NA,NA
-79.75,41.25,"lat41.25lon-79.75",NA,NA,NA,"PA",-0.60277129220897,1.36419906883351,-0.44486729152956,1.36505164927688,NA,NA,NA,NA,NA,NA
-79.75,41.75,"lat41.75lon-79.75",NA,NA,NA,"PA",-0.415975814860021,0.622516700067609,-0.978316415040161,0.535629062153159,NA,NA,NA,NA,NA,NA
-79.75,42.25,"lat42.25lon-79.75",NA,NA,NA,"PA",-0.312730354369562,-0.272941413070147,-0.488393475956774,-0.0304447712147624,NA,NA,NA,NA,NA,NA
-79.75,43.75,"lat43.75lon-79.75",NA,NA,NA,NA,0.0054883348928988,-1.18862826202134,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,44.25,"lat44.25lon-79.75",NA,NA,NA,NA,0.687262442275154,-0.235607949636765,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,44.75,"lat44.75lon-79.75",NA,NA,NA,NA,1.21387391098528,0.254306432376941,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,45.25,"lat45.25lon-79.75","n",1.2740792988,0.9704511402,NA,1.47854392173159,0.456738616091291,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,45.75,"lat45.75lon-79.75",NA,NA,NA,NA,1.44755677157961,-0.184804927810092,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,46.25,"lat46.25lon-79.75",NA,NA,NA,NA,1.83874888547749,-0.258371803423897,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,46.75,"lat46.75lon-79.75",NA,NA,NA,NA,2.00668291570592,-0.662788525855134,NA,NA,NA,NA,NA,NA,NA,NA
-79.75,47.25,"lat47.25lon-79.75",NA,NA,NA,NA,1.20479211578016,-1.06430362244671,NA,NA,NA,NA,NA,NA,NA,NA
